frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gold_code,timestamp_rounded,trial,phase,num_looks,condition
1330,0,44.344,0.98,1,-0.529834,0.093478,-0.842934,-0.648159,0.100485,-0.754847,-0.635,0.121,409.6,58.8,1073.7,0.108,0.788,-0.125,NA,44.3,p2,label,0,1a
1331,0,44.378,0.98,1,-0.53222,0.078551,-0.842954,-0.652508,0.082614,-0.753265,-0.638,0.101,412.9,58.1,1085.3,0.073,0.789,-0.097,NA,44.4,p2,label,0,1a
1332,0,44.411,0.98,1,-0.529853,0.068286,-0.845336,-0.651386,0.069917000000000007,-0.755518,-0.636,0.086,416.2,57,1097.2,0.049,0.78,-0.065,NA,44.4,p2,label,0,1a
1333,0,44.444,0.98,1,-0.527566,0.070968,-0.846545,-0.649718,0.07169,-0.756788,-0.633,0.089,418.6,56.2,1104.7,0.052,0.773,-0.058,NA,44.4,p2,label,0,1a
1334,0,44.478,0.98,1,-0.523539,0.076065,-0.8486,-0.648169,0.07653,-0.757641,-0.63,0.095,419.1,56,1106.2,0.065,0.767,-0.06,NA,44.5,p2,label,0,1a
1335,0,44.511,0.98,1,-0.523603,0.075629,-0.848599,-0.647775,0.076296,-0.758002,-0.63,0.094,419.7,56,1107.4,0.064,0.766,-0.061,NA,44.5,p2,label,0,1a
1336,0,44.545,0.98,1,-0.524936,0.077033,-0.847649,-0.649873,0.076982,-0.756134,-0.632,0.096,418.3,56.1,1103.8,0.063,0.769,-0.059,NA,44.5,p2,label,0,1a
1337,0,44.578,0.98,1,-0.518209,0.077381,-0.851746,-0.644544,0.078477,-0.760529,-0.625,0.096,420.2,56.6,1108.2,0.067,0.758,-0.067,NA,44.6,p2,label,0,1a
1338,0,44.611,0.98,1,-0.519547,0.073476,-0.851277,-0.645515,0.075068,-0.76005,-0.626,0.092,419.8,56.9,1106.9,0.059,0.76,-0.066,NA,44.6,p2,label,0,1a
1339,0,44.645,0.98,1,-0.524111,0.078825,-0.847994,-0.649127,0.082282,-0.756217,-0.631,0.1,417.4,57.2,1098.9,0.073,0.77,-0.083,NA,44.6,p2,label,0,1a
1340,0,44.678,0.98,1,-0.528626,0.07481,-0.845552,-0.650599,0.079921,-0.755204,-0.635,0.096,415.8,57.5,1092.6,0.072,0.782,-0.099,NA,44.7,p2,label,0,1a
1341,0,44.711,0.98,1,-0.534286,0.073025,-0.842144,-0.655876,0.078706,-0.750754,-0.642,0.095,415.7,57.4,1091.8,0.068,0.792,-0.104,NA,44.7,p2,label,0,1a
1342,0,44.745,0.98,1,-0.530472,0.072371,-0.844607,-0.6515,0.079589,-0.754462,-0.637,0.095,417.8,57.2,1095.9,0.072,0.784,-0.115,NA,44.7,p2,label,0,1a
1343,0,44.778,0.98,1,-0.534389,0.068541,-0.842455,-0.654382,0.076525,-0.752282,-0.641,0.091,419.5,57.1,1100.8,0.065,0.791,-0.115,NA,44.8,p2,label,0,1a
1344,0,44.811,0.98,1,-0.535363,0.066509,-0.841999,-0.65501,0.075109,-0.751878,-0.641,0.089,418.9,56.4,1099.6,0.064,0.792,-0.118,NA,44.8,p2,label,0,1a
1345,0,44.845,0.98,1,-0.532342,0.067339,-0.843847,-0.653186,0.076634,-0.753309,-0.639,0.09,419.9,56.2,1103.1,0.068,0.787,-0.121,NA,44.8,p2,label,0,1a
1346,0,44.878,0.98,1,-0.538825,0.066987,-0.83975,-0.658475,0.0769,-0.748664,-0.646,0.09,419.6,56.1,1103.2,0.067,0.798,-0.123,NA,44.9,p2,label,0,1a
1347,0,44.912,0.98,1,-0.535562,0.068383,-0.841722,-0.655249,0.07783,-0.751393,-0.642,0.092,419.5,56,1104.3,0.069,0.793,-0.127,NA,44.9,p2,label,0,1a
1348,0,44.945,0.98,1,-0.537327,0.066576,-0.840742,-0.657169,0.076951,-0.749805,-0.644,0.09,418.8,56,1104.5,0.067,0.796,-0.128,NA,44.9,p2,label,0,1a
1349,0,44.978,0.98,1,-0.539727,0.066342,-0.839222,-0.659723,0.077351,-0.747517,-0.647,0.09,418.1,56,1103.9,0.067,0.8,-0.129,NA,45,p2,label,0,1a
1350,0,45.012,0.98,1,-0.535524,0.071514,-0.841486,-0.655574,0.082817,-0.750576,-0.642,0.097,417.9,56,1105.3,0.077,0.793,-0.138,NA,45,p2,label,0,1a
1351,0,45.045,0.98,1,-0.533808,0.072993,-0.842449,-0.65307,0.085289,-0.752479,-0.64,0.099,419,56.3,1110.1,0.082,0.79,-0.144,NA,45,p2,label,0,1a
1352,0,45.078,0.98,1,-0.532826,0.078239,-0.8426,-0.653098,0.091372,-0.75174,-0.64,0.106,419.4,56.5,1113,0.09,0.788,-0.15,NA,45.1,p2,label,0,1a
1353,0,45.112,0.98,1,-0.534354,0.080948,-0.841376,-0.653647,0.094596,-0.750864,-0.641,0.11,419.4,56.6,1114.7,0.095,0.79,-0.156,NA,45.1,p2,label,0,1a
1354,0,45.145,0.98,1,-0.538839,0.079596,-0.83864,-0.656781,0.0937,-0.748237,-0.646,0.109,418.9,56.5,1116,0.094,0.797,-0.156,NA,45.1,p2,label,0,1a
1355,0,45.178,0.98,1,-0.540156,0.080052,-0.837749,-0.657822,0.095406,-0.747107,-0.647,0.11,418.2,56.6,1115.4,0.097,0.8,-0.163,NA,45.2,p2,label,0,1a
1356,0,45.212,0.98,1,-0.545382,0.077077,-0.834636,-0.66235,0.093961,-0.743279,-0.653,0.108,418.4,56.8,1118.5,0.094,0.809,-0.166,NA,45.2,p2,label,0,1a
1357,0,45.245,0.98,1,-0.547604,0.078215,-0.833074,-0.664226,0.095074,-0.741461,-0.656,0.11,416.6,56.7,1116.2,0.097,0.813,-0.171,NA,45.2,p2,label,0,1a
1358,0,45.279,0.98,1,-0.552046,0.076419,-0.830304,-0.66806,0.094071,-0.738137,-0.661,0.108,415,56.7,1113.6,0.093,0.822,-0.174,NA,45.3,p2,label,0,1a
1359,0,45.312,0.98,1,-0.550589,0.073284,-0.831553,-0.666665,0.092399,-0.739608,-0.659,0.105,415.6,57,1116.9,0.091,0.819,-0.178,NA,45.3,p2,label,0,1a
1360,0,45.345,0.98,1,-0.555833,0.075504,-0.827858,-0.670115,0.094853,-0.736171,-0.665,0.108,413.9,57.1,1114.4,0.093,0.829,-0.185,NA,45.3,p2,label,0,1a
1361,0,45.379,0.98,1,-0.56023,0.076084,-0.824835,-0.67365,0.096178,-0.732766,-0.67,0.11,412.3,57.6,1112.4,0.097,0.837,-0.19,NA,45.4,p2,label,0,1a
1362,0,45.412,0.98,1,-0.560874,0.077889,-0.824229,-0.67493,0.09846,-0.731283,-0.671,0.113,410.7,57.9,1109.9,0.102,0.839,-0.192,NA,45.4,p2,label,0,1a
1363,0,45.445,0.98,1,-0.562351,0.07644,-0.823358,-0.676355,0.098277,-0.72999,-0.673,0.112,409.6,58.4,1108.2,0.105,0.841,-0.199,NA,45.4,p2,label,0,1a
1364,0,45.479,0.98,1,-0.563831,0.079025,-0.822101,-0.677233,0.100513,-0.72887,-0.675,0.115,408.3,58.8,1105.5,0.113,0.847,-0.206,NA,45.5,p2,label,0,1a
1365,0,45.512,0.98,1,-0.566064,0.081526,-0.82032,-0.679892,0.103796,-0.725929,-0.678,0.119,405.2,59,1097.7,0.117,0.855,-0.212,NA,45.5,p2,label,0,1a
1366,0,45.546,0.98,1,-0.567436,0.07842,-0.819675,-0.679998,0.101584,-0.726143,-0.679,0.116,402.5,59.2,1091.4,0.114,0.862,-0.219,NA,45.5,p2,label,0,1a
1367,0,45.579,0.98,1,-0.572581,0.078253,-0.816105,-0.685476,0.102753,-0.720808,-0.686,0.117,399,59.3,1083.1,0.117,0.875,-0.222,NA,45.6,p2,label,0,1a
1368,0,45.612,0.98,1,-0.571368,0.08047,-0.816739,-0.684065,0.104488,-0.721898,-0.684,0.12,396.5,59.4,1076.6,0.118,0.877,-0.221,NA,45.6,p2,label,0,1a
1369,0,45.646,0.98,1,-0.583642,0.066774,-0.809261,-0.694191,0.091872,-0.713904,-0.698,0.104,391.7,59.9,1064.4,0.095,0.899,-0.21,NA,45.6,p2,label,0,1a
1370,0,45.679,0.98,1,-0.58817,0.057687,-0.806677,-0.699472,0.084613,-0.709633,-0.704,0.094,388.9,60.3,1058.1,0.08,0.91,-0.209,NA,45.7,p2,label,0,1a
1371,0,45.712,0.98,1,-0.622445,0.064832,-0.779973,-0.717311,0.091414,-0.690731,-0.739,0.106,383.3,60.2,1045.8,0.09,0.963,-0.214,NA,45.7,p2,label,0,1a
1372,0,45.746,0.85,1,-0.628991,0.064475,-0.774734,-0.722133,0.091414,-0.685687,-0.747,0.106,382.1,60.3,1043.4,0.096,0.972,-0.216,NA,45.7,p2,label,0,1a
1373,0,45.779,0.85,1,-0.632767,0.06181,-0.771871,-0.723211,0.088585,-0.684922,-0.75,0.103,382.9,60.6,1045.5,0.085,0.978,-0.206,NA,45.8,p2,label,0,1a
1374,0,45.812,0.85,1,-0.631021,0.063614,-0.773153,-0.722237,0.089572,-0.685821,-0.748,0.105,381.3,60.3,1042.6,0.088,0.973,-0.2,NA,45.8,p2,label,0,1a
1375,0,45.846,0.85,1,-0.635619,0.070034,-0.76882,-0.725753,0.09544,-0.681303,-0.754,0.114,380.3,60.2,1040.3,0.104,0.982,-0.209,NA,45.8,p2,label,0,1a
1376,0,45.879,0.85,1,-0.631424,0.06633,-0.772596,-0.721299,0.090749,-0.686653,-0.748,0.107,382.7,60.3,1047.8,0.093,0.973,-0.197,NA,45.9,p2,label,0,1a
1377,0,45.913,0.85,1,-0.631139,0.063448,-0.77307,-0.720836,0.087584,-0.68755,-0.747,0.103,383.8,60.3,1051.5,0.081,0.971,-0.183,NA,45.9,p2,label,0,1a
1378,0,45.946,0.82,1,-0.627538,0.062855,-0.776044,-0.719442,0.086405,-0.689157,-0.743,0.102,382.2,60,1049,0.08,0.963,-0.177,NA,45.9,p2,label,0,1a
1379,0,45.979,0.82,1,-0.625484,0.066221,-0.777422,-0.715777,0.088335,-0.69272,-0.74,0.105,383.9,60.1,1054.4,0.082,0.959,-0.176,NA,46,p2,label,0,1a
1380,0,46.013,0.82,1,-0.628716,0.064634,-0.774944,-0.717934,0.086717,-0.690689,-0.743,0.103,382.5,60.2,1052,0.079,0.965,-0.172,NA,46,p2,label,0,1a
1381,0,46.046,0.98,1,-0.627059,0.061705,-0.776524,-0.714363,0.083624,-0.694761,-0.739,0.098,382.3,60.2,1052.6,0.071,0.961,-0.165,NA,46,p2,label,0,1a
1382,0,46.079,0.98,1,-0.629663,0.062593,-0.774343,-0.71714,0.084478,-0.69179,-0.743,0.1,382.6,60.5,1054.6,0.072,0.968,-0.168,NA,46.1,p2,label,0,1a
1383,0,46.113,0.98,1,-0.627269,0.058624,-0.776593,-0.714179,0.080132,-0.695361,-0.739,0.094,382.1,60.6,1054.8,0.065,0.961,-0.162,NA,46.1,p2,label,0,1a
1384,0,46.146,0.82,1,-0.631319,0.060338,-0.773172,-0.71653,0.081766,-0.692747,-0.743,0.097,382,60.8,1055.4,0.07,0.968,-0.167,NA,46.1,p2,label,0,1a
1385,0,46.179,0.98,1,-0.630338,0.060521,-0.773958,-0.717467,0.082405,-0.691701,-0.744,0.097,381.3,61,1054.9,0.068,0.969,-0.166,NA,46.2,p2,label,0,1a
1386,0,46.213,0.82,1,-0.631301,0.064366,-0.772862,-0.717953,0.086295,-0.690722,-0.745,0.103,380.7,61.2,1054.8,0.077,0.97,-0.174,NA,46.2,p2,label,0,1a
1387,0,46.246,0.82,1,-0.629921,0.062351,-0.774153,-0.717928,0.084616,-0.690955,-0.744,0.1,381.2,61.7,1057.1,0.076,0.967,-0.174,NA,46.2,p2,label,0,1a
1388,0,46.28,0.82,1,-0.631678,0.062555,-0.772703,-0.719022,0.085554,-0.689701,-0.746,0.101,380.1,62,1055.5,0.078,0.972,-0.178,NA,46.3,p2,label,0,1a
1389,0,46.313,0.82,1,-0.63415,0.065069,-0.770467,-0.719229,0.088498,-0.689113,-0.748,0.105,379.8,62.2,1055.1,0.083,0.975,-0.185,NA,46.3,p2,label,0,1a
1390,0,46.346,0.82,1,-0.633597,0.060542,-0.77129,-0.71989,0.08439,-0.688939,-0.747,0.099,380.5,62.5,1057.9,0.079,0.976,-0.184,NA,46.3,p2,label,0,1a
1391,0,46.38,0.98,1,-0.634195,0.061655,-0.770711,-0.720337,0.08592,-0.688282,-0.748,0.101,379.1,63,1055,0.078,0.976,-0.186,NA,46.4,p2,label,0,1a
1392,0,46.413,0.82,1,-0.633021,0.055593,-0.772135,-0.719496,0.081033,-0.689753,-0.747,0.093,379.9,63.2,1057.7,0.069,0.976,-0.188,NA,46.4,p2,label,0,1a
1393,0,46.446,0.82,1,-0.633514,0.055226,-0.771758,-0.7185,0.080391,-0.690866,-0.746,0.092,380.6,63.7,1060,0.065,0.977,-0.185,NA,46.4,p2,label,0,1a
1394,0,46.48,0.82,1,-0.632549,0.060912,-0.772122,-0.718978,0.086325,-0.689651,-0.746,0.1,379.9,63.8,1059.2,0.078,0.975,-0.196,NA,46.5,p2,label,0,1a
1395,0,46.513,0.82,1,-0.632271,0.050495,-0.7731,-0.717958,0.076624,-0.691856,-0.745,0.087,381.8,64.6,1063.9,0.053,0.98,-0.186,NA,46.5,p2,label,0,1a
1396,0,46.547,0.82,1,-0.632361,0.048773,-0.773137,-0.718166,0.075305,-0.691785,-0.745,0.084,383.5,64.9,1068.3,0.053,0.978,-0.187,NA,46.5,p2,label,0,1a
1397,0,46.58,0.82,1,-0.629779,0.047441,-0.775324,-0.71577,0.073567,-0.69445,-0.741,0.082,382.4,64.7,1064.9,0.049,0.976,-0.186,NA,46.6,p2,label,0,1a
1398,0,46.613,0.82,1,-0.629452,0.052155,-0.775287,-0.715931,0.078257,-0.693771,-0.741,0.089,383.1,64.8,1067.6,0.059,0.975,-0.192,NA,46.6,p2,label,0,1a
1399,0,46.647,0.98,1,-0.629247,0.052245,-0.775448,-0.715952,0.07849,-0.693723,-0.741,0.089,383.6,65.2,1068.7,0.062,0.974,-0.195,NA,46.6,p2,label,0,1a
1400,0,46.68,0.98,1,-0.628767,0.048814,-0.77606,-0.714759,0.074863,-0.695353,-0.74,0.084,384.4,65.3,1070.2,0.052,0.971,-0.188,NA,46.7,p2,label,0,1a
1401,0,46.713,0.82,1,-0.631891,0.053429,-0.773213,-0.717684,0.080278,-0.691726,-0.744,0.091,387.7,66.4,1079,0.059,0.977,-0.197,NA,46.7,p2,label,0,1a
1402,0,46.747,0.82,1,-0.640145,0.057881,-0.76607,-0.723723,0.085445,-0.68478000000000006,-0.755,0.098,392.9,68.2,1094.1,0.056,0.992,-0.197,NA,46.7,p2,label,0,1a
1403,0,46.78,0.98,1,-0.638246,0.056768,-0.767737,-0.723254,0.084044,-0.685449,-0.753,0.097,392,68.2,1092,0.051,0.99,-0.194,NA,46.8,p2,label,0,1a
1404,0,46.813,0.82,1,-0.635553,0.054915,-0.770102,-0.72005,0.081744,-0.68909,-0.749,0.093,389.8,67.4,1085.4,0.056,0.984,-0.198,NA,46.8,p2,label,0,1a
1405,0,46.847,0.98,1,-0.635377,0.05343,-0.770351,-0.720272,0.080726,-0.688978,-0.749,0.092,389.3,67.1,1082.9,0.056,0.984,-0.198,NA,46.8,p2,label,0,1a
1406,0,46.88,0.98,1,-0.631854,0.057458,-0.772955,-0.717452,0.084323,-0.691486,-0.745,0.097,389,67,1082.2,0.064,0.978,-0.204,NA,46.9,p2,label,0,1a
1407,0,46.914,0.98,1,-0.631822,0.057798,-0.772955,-0.717363,0.084606,-0.691543,-0.744,0.097,389,67.4,1081.2,0.069,0.977,-0.206,NA,46.9,p2,label,0,1a
1408,0,46.947,0.82,1,-0.634806,0.054901,-0.770719,-0.719758,0.082281000000000007,-0.689331,-0.748,0.094,392,68.6,1088.1,0.062,0.98,-0.201,NA,46.9,p2,label,0,1a
1409,0,46.98,0.98,1,-0.63338,0.060696,-0.771457,-0.718349,0.086666000000000007,-0.690264,-0.746,0.1,393.5,69.6,1090.7,0.073,0.978,-0.205,NA,47,p2,label,0,1a
1410,0,47.014,0.82,1,-0.633697,0.066661,-0.770704,-0.71811,0.092443,-0.689763,-0.747,0.109,394.8,70.6,1092.9,0.085,0.977,-0.209,NA,47,p2,label,0,1a
1411,0,47.047,0.82,1,-0.627569,0.072924,-0.775138,-0.712694,0.09759,-0.694653,-0.739,0.115,397.6,71.8,1098,0.103,0.966,-0.227,NA,47,p2,label,0,1a
1412,0,47.08,0.82,1,-0.631389,0.076362,-0.771697,-0.715948,0.0998,-0.690984,-0.744,0.12,397.8,72.6,1097,0.108,0.976,-0.219,NA,47.1,p2,label,0,1a
1413,0,47.114,0.82,1,-0.627188,0.072733,-0.775464,-0.711503,0.095594,-0.696151,-0.738,0.114,399.9,73.8,1098.5,0.105,0.966,-0.217,NA,47.1,p2,label,0,1a
1414,0,47.147,0.82,1,-0.62904,0.067059,-0.774475,-0.714126,0.087639,-0.69451,-0.741,0.105,399.6,74.9,1094.2,0.079,0.973,-0.189,NA,47.1,p2,label,0,1a
1415,0,47.18,0.82,1,-0.62921,0.064801,-0.774529,-0.714114,0.085051,-0.694843,-0.741,0.102,402.6,76.3,1097.1,0.081,0.975,-0.191,NA,47.2,p2,label,0,1a
1416,0,47.214,0.82,1,-0.632348,0.046393,-0.773294,-0.715058,0.062321,-0.696281,-0.742,0.074,405.5,77.4,1098.8,0.049,0.975,-0.149,NA,47.2,p2,label,0,1a
1417,0,47.247,0.82,1,-0.634985,0.033241,-0.771809,-0.718703,0.047123,-0.693719,-0.746,0.055,409.9,78.9,1105.5,0.023,0.977,-0.112,NA,47.2,p2,label,0,1a
1418,0,47.281,0.82,1,-0.631692,0.032955,-0.774519,-0.717846,0.046166,-0.69467,-0.743,0.054,414,80.2,1109.9,0.02,0.973,-0.103,NA,47.3,p2,label,0,1a
1419,0,47.314,0.88,1,-0.502156,0.087554,-0.860333,-0.620754,0.094433,-0.778298,-0.601,0.111,417.3,79.3,1113.2,0.103,0.742,-0.105,NA,47.3,p2,label,0,1a
1420,0,47.347,0.88,1,-0.501168,0.067592,-0.862706,-0.618908,0.072821,-0.782081,-0.598,0.085,419.9,80.2,1115.5,0.07,0.737,-0.077,NA,47.3,p2,label,0,1a
1421,0,47.381,0.88,1,-0.496945,0.067963,-0.865116,-0.615942,0.072408,-0.784457,-0.594,0.085,421.6,80.8,1116.4,0.072,0.729,-0.071,NA,47.4,p2,response,0,1a
1422,0,47.414,0.88,1,-0.489927,0.060223,-0.869681,-0.607373,0.063211,-0.791898,-0.584,0.074,420,80.9,1109.6,0.047,0.719,-0.055,NA,47.4,p2,response,0,1a
1423,0,47.447,0.98,1,-0.49134100000000003,0.061704,-0.868779,-0.610304,0.061818,-0.789752,-0.586,0.074,421.3,80.5,1110.6,0.056,0.718,-0.049,NA,47.4,p2,response,0,1a
1424,0,47.481,0.85,1,-0.470257,0.068071,-0.879901,-0.592119,0.067114,-0.803051,-0.563,0.08,427.3,80.1,1121.6,0.078,0.677,-0.061,NA,47.5,p2,response,0,1a
1425,0,47.514,0.98,1,-0.46327,0.087753,-0.881862,-0.583585,0.086817,-0.807398,-0.555,0.103,422.7,79.6,1106.6,0.105,0.669,-0.063,NA,47.5,p2,response,0,1a
1426,0,47.548,0.88,1,-0.463873,0.082229,-0.882077,-0.58424,0.080116,-0.807617,-0.555,0.096,421.8,79.5,1101.2,0.09,0.671,-0.044,NA,47.5,p2,response,0,1a
1427,0,47.581,0.98,1,-0.462981,0.068813,-0.883693,-0.58181,0.064489,-0.810764,-0.553,0.079,423.7,79.7,1100.9,0.065,0.668,-0.021,NA,47.6,p2,response,0,1a
1428,0,47.614,0.88,1,-0.455451,0.06108,-0.888163,-0.574786,0.056038,-0.816383,-0.544,0.069,426,79.7,1101.6,0.049,0.654,-0.009,NA,47.6,p2,response,0,1a
1429,0,47.648,0.98,1,-0.449158,0.063961,-0.89116,-0.570117,0.056894,-0.819591,-0.537,0.071,429.5,79.6,1104.8,0.05,0.644,-0.002,NA,47.6,p2,response,0,1a
1430,0,47.681,0.98,1,-0.451338,0.056972,-0.890533,-0.570441,0.048579,-0.819901,-0.538,0.062,434.8,79.6,1112.9,0.042,0.644,0.009,NA,47.7,p2,response,0,1a
1431,0,47.714,0.88,1,-0.458754,0.051776,-0.887053,-0.580251,0.042396,-0.813333,-0.548,0.055,438.6,79.7,1117.7,0.03,0.658,0.02,NA,47.7,p2,response,0,1a
1432,0,47.748,0.88,1,-0.456324,0.044518,-0.8887,-0.57872,0.03369,-0.81483,-0.546,0.046,441,79.2,1118.8,0.015,0.652,0.031,NA,47.7,p2,response,0,1a
1433,0,47.781,0.88,1,-0.454845,0.041052,-0.889624,-0.578039,0.030315,-0.815446,-0.545,0.042,443.3,78.7,1120.3,0.01,0.652,0.035,NA,47.8,p2,response,0,1a
1434,0,47.814,0.88,1,-0.458088,0.034547,-0.888235,-0.581691,0.021888,-0.813115,-0.549,0.033,446,78,1122.5,-0.002,0.657,0.047,NA,47.8,p2,response,0,1a
1435,0,47.848,0.88,1,-0.466101,0.021495,-0.88447,-0.587416,0.007094,-0.809254,-0.556,0.017,448.9,76.8,1123.6,-0.031,0.665,0.067,NA,47.8,p2,response,0,1a
1436,0,47.881,0.88,1,-0.473202,0.033476,-0.880318,-0.592737,0.018215,-0.80519,-0.564,0.031,451,75.4,1124.8,-0.006,0.677,0.067,NA,47.9,p2,response,0,1a
1437,0,47.915,0.88,1,-0.469339,0.012888,-0.882924,-0.586276,-0.002319,-0.810108,-0.558,0.006,459.6,74.8,1141.6,-0.053,0.66,0.1,NA,47.9,p2,response,0,1a
1438,0,47.948,0.88,1,-0.462506,-0.00348,-0.886609,-0.579633,-0.020553,-0.814619,-0.55,-0.014,462.9,73.4,1144.6,-0.082,0.641,0.123,NA,47.9,p2,response,0,1a
1439,0,47.981,0.88,1,-0.44719,-0.022088,-0.894166,-0.562493,-0.039408,-0.825862,-0.531,-0.036,464.9,71.7,1144.5,-0.114,0.609,0.147,NA,48,p2,response,0,1a
1440,0,48.015,0.88,1,-0.437369,-0.020073,-0.899058,-0.553664,-0.038919,-0.83183,-0.52,-0.034,460.8,69,1130.2,-0.112,0.591,0.153,NA,48,p2,response,0,1a
1441,0,48.048,0.88,1,-0.449382,0.022654,-0.893053,-0.57192,0.002916,-0.820304,-0.538,0.015,454.4,64.9,1108.1,-0.053,0.614,0.131,NA,48,p2,response,0,1a
1442,0,48.081,0.98,1,-0.456233,0.052095,-0.888334,-0.580259,0.031577,-0.81382,-0.547,0.049,451.7,61.6,1095.1,-0.003,0.625,0.112,NA,48.1,p2,response,0,1a
1443,0,48.115,0.98,1,-0.452128,0.065875,-0.889517,-0.574794,0.046498,-0.816976,-0.542,0.066,454,60.4,1094.4,0.02,0.618,0.099,NA,48.1,p2,response,0,1a
1444,0,48.148,0.98,1,-0.463331,0.073,-0.883173,-0.583204,0.055111,-0.810454,-0.553,0.075,458.6,59.9,1099.6,0.033,0.636,0.086,NA,48.1,p2,response,0,1a
1445,0,48.181,0.98,1,-0.463288,0.069762,-0.883458,-0.58070600000000006,0.052146,-0.812441,-0.552,0.072,464.3,60,1106.3,0.03,0.633,0.085,NA,48.2,p2,response,0,1a
1446,0,48.215,0.98,1,-0.460987,0.072799,-0.884416,-0.576764,0.056245,-0.814972,-0.548,0.076,468.1,60.5,1109.6,0.039,0.627,0.078,NA,48.2,p2,response,0,1a
1447,0,48.248,0.98,1,-0.466245,0.075653,-0.881415,-0.580289,0.058779,-0.812286,-0.553,0.079,470.3,61.5,1109.9,0.047,0.637,0.075,NA,48.2,p2,response,0,1a
1448,0,48.282,0.92,1,-0.476059,0.100684,-0.873631,-0.591142,0.080881,-0.802502,-0.567,0.108,475.4,63.2,1117,0.084,0.661,0.056,NA,48.3,p2,response,0,1a
1449,0,48.315,0.02,0,0,0,0,0,0,0,0,0,457.7,60.5,1076.4,0.063,0.705,0.083,NA,48.3,p2,response,0,1a
1450,0,48.348,0.02,0,0,0,0,0,0,0,0,0,412.1,60,988.4,0.164,0.949,0.022,NA,48.3,p2,response,0,1a
1451,0,48.382,0.82,1,-0.528611,0.056616,-0.846974,-0.639708,0.036989,-0.767727,-0.626,0.058,491.3,71,1143.7,0.006,0.747,0.102,NA,48.4,p2,response,0,1a
1452,0,48.415,0.88,1,-0.49615,0.099435,-0.862524,-0.616167,0.076808,-0.783861,-0.594,0.107,486.8,69.9,1130.9,0.075,0.693,0.072,NA,48.4,p2,response,0,1a
1453,0,48.448,0.88,1,-0.487284,0.114045,-0.865765,-0.609051,0.092682,-0.787697,-0.585,0.124,490.2,70.4,1136.4,0.107,0.678,0.059,NA,48.4,p2,response,0,1a
1454,0,48.482,0.88,1,-0.485071,0.120567,-0.866123,-0.606844,0.098279,-0.788722,-0.583,0.131,489.5,70.5,1133.6,0.116,0.674,0.06,NA,48.5,p2,response,0,1a
1455,0,48.515,0.88,1,-0.47958,0.12353,-0.86876,-0.601721,0.101363,-0.792248,-0.577,0.135,493.6,71.4,1141.2,0.119,0.665,0.057,NA,48.5,p2,response,0,1a
1456,0,48.549,0.88,1,-0.474257,0.121338,-0.871985,-0.598889,0.099344,-0.794646,-0.572,0.132,493.2,72.1,1140.2,0.116,0.655,0.064,NA,48.5,p2,response,0,1a
1457,0,48.582,0.88,1,-0.477251,0.124015,-0.869972,-0.600653,0.099989,-0.793233,-0.575,0.134,491.8,72.5,1136.7,0.118,0.661,0.066,NA,48.6,p2,response,0,1a
1458,0,48.615,0.88,1,-0.470659,0.121566,-0.8739,-0.595642,0.097791,-0.797275,-0.568,0.131,492.7,73.6,1139.1,0.113,0.649,0.071,NA,48.6,p2,response,0,1a
1459,0,48.649,0.88,1,-0.468498,0.122132,-0.874982,-0.595265,0.099046,-0.797402,-0.567,0.131,492.2,74.5,1138.5,0.112,0.647,0.069,NA,48.6,p2,response,0,1a
1460,0,48.682,0.88,1,-0.467126,0.118363,-0.876233,-0.593215,0.095298,-0.799384,-0.564,0.127,490.8,75.2,1136.5,0.106,0.647,0.069,NA,48.7,p2,response,0,1a
1461,0,48.715,0.88,1,-0.463619,0.117455,-0.878215,-0.590517,0.095263,-0.801383,-0.56,0.126,491.9,76,1140.2,0.106,0.644,0.063,NA,48.7,p2,response,0,1a
1462,0,48.749,0.88,1,-0.464591,0.108926,-0.8788,-0.5914,0.088231,-0.801537,-0.561,0.117,492.9,76.9,1144.4,0.093,0.646,0.062,NA,48.7,p2,response,0,1a
1463,0,48.782,0.88,1,-0.466231,0.109963,-0.877802,-0.593498,0.089002,-0.799899,-0.563,0.118,491.6,77.5,1142.6,0.096,0.651,0.053,NA,48.8,p2,response,0,1a
1464,0,48.815,0.88,1,-0.456848,0.106892,-0.883099,-0.582938,0.086523,-0.807897,-0.551,0.114,492.5,78.6,1147,0.095,0.635,0.055,NA,48.8,p2,response,0,1a
1465,0,48.849,0.88,1,-0.455928,0.103589,-0.883968,-0.57936,0.083439,-0.81079,-0.548,0.11,494.1,79.7,1153,0.092,0.631,0.059,NA,48.8,p2,response,0,1a
1466,0,48.882,0.88,1,-0.454883,0.10105600000000001,-0.884799,-0.576697,0.081194,-0.812913,-0.546,0.107,494.1,80.3,1154.9,0.091,0.628,0.061,NA,48.9,p2,response,0,1a
1467,0,48.916,0.88,1,-0.451411,0.101134,-0.886567,-0.57275,0.081112,-0.815707,-0.542,0.107,494.4,81,1156.4,0.093,0.623,0.057,NA,48.9,p2,response,0,1a
